BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU16960000;WK169600;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;939.369231;714;225.369231;0;0;0;8;2;27;8;14;2936;2335450;486230;166;0;0;2119173.62;0;801;0;0;0;0;10098
BU16960100;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;190.769231;158;32.7692308;0;0;0;10;3;27;10;6;625;527865;110111;176;0;0;490313.005;0;183;0;0;0;0;10099
BU16960101;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;2964.28462;2674;290.284615;0;0;0;8;2;22;8;63;6980;6077039;2162036;310;0;0;5301582.26;0;3039;0;0;0;0;10100
BU16960102;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;88.9153846;75;13.9153846;0;0;0;10;3;24;10;12;286;260443;59543;208;0;0;247300.213;0;86;0;0;0;0;10101
BU16960103;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;42.5538462;38;4.55384615;0;0;0;12;4;25;12;2;152;184795;51844;341;0;0;187341.42;0;49;0;0;0;0;10102
BU16960200;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;125.161538;120;5.16153846;0;0;0;11;2;23;11;6;405;318275;115743;286;0;0;289257.067;0;124;0;0;0;0;10103
BU16960201;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;559.961538;491;68.9615385;0;0;0;8;2;21;8;19;1449;1308005;428967;296;0;0;1184881.26;0;571;0;0;0;0;10104
BU16960202;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;71.2461538;56;15.2461538;0;0;0;10;2;31;10;5;237;175837;48039;203;0;0;153033.955;0;61;0;0;0;0;10105
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;1565.33846;1090;475.338462;0;0;0;9;4;28;9;20;4350;3792670;880278;202;0;0;3392311.92;0;1565;0;0;0;0;10106
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;3359.99231;2706;653.992308;0;0;0;8;2;26;8;54;9167;7645751;2288721;250;0;0;6733848.56;0;3125;0;0;0;0;10107
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;66.7692308;65;1.76923077;0;0;0;13;3;25;13;62;244;192074;57933;237;0;0;179600.76;0;69;0;0;0;0;10108
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;359.238462;137;222.238462;0;0;0;10;14;32;10;25;1075;1173149;424264;395;0;0;1031908.2;0;663;0;0;0;0;10109
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;143.407692;138;5.40769231;0;0;0;11;2;23;11;12;473;369673;121150;256;0;0;341830.885;0;145;0;0;0;0;10110
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;697.146154;545;152.146154;0;0;0;9;4;25;9;24;1975;1639009;461425;234;0;0;1459248.52;0;730;0;0;0;0;10111
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;609.238462;570;39.2384615;0;0;0;8;2;22;8;66;1409;1275538;447050;317;0;0;1127910.34;0;604;0;0;0;0;10112
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;0;0;0;10;2;30;10;7;1514;1161883;121922;81;0;0;1074534.13;0;328;0;0;0;0;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;0;0;0;8;2;22;8;32;2219;2046493;677911;306;0;0;1846678.51;0;925;0;0;0;0;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1548.90769;936;612.907692;0;0;0;6;3;36;6;427;4031;3370574;661831;164;0;0;2767917.59;0;1324;0;0;0;0;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1213.05385;867;346.053846;0;0;0;7;2;31;7;419;3069;2437722;581194;189;0;0;2021458.82;0;1019;0;0;0;0;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;798.776923;632;166.776923;0;0;0;7;2;27;7;423;2082;1755036;575200;276;0;0;1512186.27;0;719;0;0;0;0;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;569.123077;500;69.1230769;0;0;0;9;2;24;9;446;1650;1387914;528899;320;0;0;1248990.1;0;537;0;0;0;0;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;0;0;0;7;2;24;7;460;1528;1382961;557635;365;0;0;1196830.31;0;616;0;0;0;0;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;0;0;0;9;2;21;9;421;1462;1207156;500194;342;0;0;1079403.29;0;527;0;0;0;0;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;0;0;0;7;2;21;7;331;1334;1020267;360512;270;0;0;887058.233;0;472;0;0;0;0;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;0;0;0;7;2;23;7;272;1639;1491596;548973;335;0;0;1283351.52;0;774;0;0;0;0;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;560;459;101;0;0;0;8;3;28;8;295;1748;1417620;514781;295;0;0;1248322.82;0;584;0;0;0;0;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;443.184615;315;128.184615;0;0;0;9;3;32;9;285;1585;1194928;344178;217;0;0;1058006.58;0;384;0;0;0;0;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;395.992308;245;150.992308;0;0;0;7;2;31;7;247;1001;792109;138640;139;0;0;667971.69;0;302;0;0;0;0;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;0;0;0;9;2;25;9;252;1611;1379361;510084;317;0;0;1245702.51;0;489;0;0;0;0;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;210.184615;191;19.1846154;0;0;0;13;3;29;13;140;864;705764;258717;299;0;0;658804.003;0;199;0;0;0;0;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;0;0;0;9;2;24;9;149;1910;1373591;364102;191;0;0;1234517.21;0;455;0;0;0;0;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;86.5307692;1;85.5307692;0;0;0;13;3;34;13;69;426;163281;-29510;-69;0;0;138026.539;0;16;0;0;0;0;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;0;0;0;10;2;24;10;296;1379;1230472;545056;395;0;0;1120262.8;0;460;0;0;0;0;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;0;0;0;8;1;21;8;374;979;904473;376646;385;0;0;803658.259;0;422;0;0;0;0;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;0;0;0;10;2;23;10;241;838;758034;346478;413;0;0;695852.238;0;284;0;0;0;0;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;0;0;0;9;2;23;9;231;1803;1351096;460748;256;0;0;1200887.27;0;559;0;0;0;0;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;0;0;0;7;2;21;7;257;2327;2169256;862737;371;0;0;1874460.97;0;1172;0;0;0;0;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;0;0;0;7;2;23;7;236;3797;3144545;1147871;302;0;0;2654806.68;0;1712;0;0;0;0;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;0;0;0;7;2;20;7;202;1783;1718915;696118;390;0;0;1502639.32;0;884;0;0;0;0;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;0;0;0;8;2;19;8;325;1607;1493478;667106;415;0;0;1321233.34;0;738;0;0;0;0;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;0;0;0;6;2;23;6;179;2558;2408372;835064;327;0;0;2005349.63;0;1331;0;0;0;0;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;519.569231;392;127.569231;0;0;0;10;3;28;10;210;1873;1407355;417177;223;0;0;1273586.45;0;456;0;0;0;0;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;0;0;0;8;3;30;8;139;767;515746;114637;149;0;0;453091.604;0;202;0;0;0;0;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;0;0;0;11;2;25;11;161;2605;1830021;557453;214;0;0;1681600.53;0;550;0;0;0;0;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;0;0;0;12;3;25;12;142;985;875991;345492;351;0;0;823162.192;0;284;0;0;0;0;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;0;0;0;7;2;24;7;213;2097;1698412;467695;223;0;0;1422963.92;0;819;0;0;0;0;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;0;0;0;11;3;23;11;113;733;627755;247159;337;0;0;574030.059;0;233;0;0;0;0;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;0;0;0;6;1;58;6;12;649;771616;-137782;-212;0;0;591852.541;0;130;0;0;0;0;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;748.738462;639;109.738462;0;0;0;8;2;24;8;202;2152;1730176;617611;287;0;0;1538857.92;0;712;0;0;0;0;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;0;0;0;8;2;21;8;39;1468;1368243;434649;296;0;0;1247066.91;0;579;0;0;0;0;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;0;0;0;9;3;24;9;52;2479;2228325;852110;344;0;0;1994252.61;0;1002;0;0;0;0;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;340.738462;324;16.7384615;0;0;0;8;2;22;8;152;886;771166;288327;325;0;0;686962.941;0;352;0;0;0;0;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;0;0;0;8;2;19;8;232;1218;1070365;432067;355;0;0;940596.007;0;561;0;0;0;0;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;0;0;0;3;2;75;3;2;190;455088;-146983;-775;0;0;369008.028;0;35;0;0;0;0;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;0;0;0;12;2;23;12;1;4;28859;-10088;-2864;0;0;32984.639;0;1;0;0;0;0;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;0;0;0;9;3;42;9;2;429;561621;-3307;-8;0;0;553809.512;0;91;0;0;0;0;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1152.86154;836;316.861538;0;0;0;8;3;31;8;164;3611;2847989;859915;238;0;0;2484850.75;0;1071;0;0;0;0;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;0;0;0;8;2;22;8;186;4316;4010230;1558174;361;0;0;3524536.96;0;1933;0;0;0;0;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;0;0;0;10;3;23;10;37;581;477095;116550;201;0;0;434148.219;0;197;0;0;0;0;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;543.8;10;533.8;0;0;0;4;3;48;4;49;1320;1104037;-216613;-164;0;0;886847.664;0;166;0;0;0;0;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;278.638462;253;25.6384615;0;0;0;10;3;24;10;132;869;778189;292668;337;0;0;711846.948;0;318;0;0;0;0;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;0;0;0;10;2;23;10;197;1752;1575208;636743;363;0;0;1437874.94;0;617;0;0;0;0;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;0;0;0;9;2;24;9;238;3185;2854795;1075387;338;0;0;2568496.36;0;1187;0;0;0;0;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1097.86154;716;381.861538;0;0;0;9;2;29;9;90;3113;2420693;576511;185;0;0;2105507.52;0;826;0;0;0;0;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;0;0;0;9;2;23;9;172;2930;2562738;959809;328;0;0;2332986.73;0;991;0;0;0;0;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;0;0;0;12;2;37;12;86;712;431226;50857;71;0;0;397254.139;0;99;0;0;0;0;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;0;0;0;9;3;41;9;5;1620;1449396;-11667;-7;0;0;1305629.94;0;363;0;0;0;0;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;0;0;0;9;5;34;9;1;115;180015;36366;317;0;0;183610.275;0;42;0;0;0;0;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;0;0;0;12;2;24;12;11;165;170471;52048;315;0;0;167090.83;0;46;0;0;0;0;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;450.753846;0;450.753846;0;0;0;5;3;57;5;120;963;716988;-340972;-354;0;0;477651.727;0;86;0;0;0;0;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;581.576923;511;70.5769231;0;0;0;7;2;22;7;302;1321;1134319;446354;338;0;0;959147.418;0;617;0;0;0;0;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;209.676923;183;26.6769231;0;0;0;7;3;22;7;130;513;477452;191136;373;0;0;411506.81;0;261;0;0;0;0;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;0;0;0;7;1;19;7;174;1027;836867;258508;252;0;0;731008.605;0;412;0;0;0;0;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139339.345;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30056.792;0;0;0;0;0;0;10762
