BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU19420502;BU19420502;Tuindorp Keverdijk;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1693;246;1854;False;39;23;7;0;0;9;695;39;0;32;10;0;0;-3;0;1429032;379;771;0;0;0;0;0;0;1693;0;0;0;0;0;0;0;0;0;0;0;0;0;1693;102;130;440;1021;0;0;7;2;0;0;1;4;42;7;0;32;5;0;0;-30;0;1429032;379;771;0;0;0;0;0;0;246;0;0;0;0;0;0;0;0;0;0;0;0;0;246;1315
BU19420503;BU19420503;Naarderwoonbos;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;182;16;203;False;49;32;7;0;0;9;146;49;0;42;10;0;0;-3;0;186866;379;923;0;0;0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;182;5;9;166;2;0;0;6;2;0;0;1;2;9;6;0;42;3;0;0;-39;0;186866;379;923;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1316
BU19420504;BU19420504;Bedrijvenpark Gooimeer-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;10;148;547;False;1;1;0;0;0;0;10;1;0;18;3;0;0;-20;0;403132;390;737;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;3;4;3;0;0;67;18;0;0;8;40;231;67;0;18;45;0;0;3;0;403132;390;737;0;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;148;1317
BU19420506;BU19420506;Oranje Nassaupark-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;253;65;279;False;50;34;8;0;0;9;546;50;0;43;10;0;0;-2;0;293458;387;1053;0;0;0;0;0;0;253;0;0;0;0;0;0;0;0;0;0;0;0;0;253;7;24;18;204;0;0;6;2;0;0;1;3;25;6;0;43;4;0;0;-41;0;293458;387;1053;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;65;1318
BU19420507;BU19420507;Oranje Nassaupark-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;547;70;583;False;48;31;8;0;0;9;770;48;0;40;9;0;0;-2;0;565820;368;971;0;0;0;0;0;0;547;0;0;0;0;0;0;0;0;0;0;0;0;0;547;2;24;33;488;0;0;6;1;0;0;1;3;30;6;0;40;4;0;0;-39;0;565820;368;971;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;70;1319
BU19420508;BU19420508;Ministerpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1054;115;1129;False;45;28;8;0;0;9;922;45;0;38;10;0;0;-3;0;1008730;383;894;0;0;0;0;0;0;1054;0;0;0;0;0;0;0;0;0;0;0;0;0;1054;26;121;147;760;0;0;6;2;0;0;1;3;44;6;0;38;4;0;0;-36;0;1008730;383;894;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;115;1320
BU19420509;BU19420509;Componistenkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;716;112;1099;False;30;19;5;0;0;6;236;30;0;35;7;0;0;-13;0;1202666;515;1095;0;0;0;0;0;0;716;0;0;0;0;0;0;0;0;0;0;0;0;0;716;51;114;179;372;0;0;27;10;1;0;3;12;117;27;0;35;15;0;0;-23;0;1202666;515;1095;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;112;1321
BU19420510;BU19420510;Rembrandtpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;912;79;1034;False;46;30;7;0;0;8;738;46;0;40;9;0;0;-3;0;1001905;384;969;0;0;0;0;0;0;912;0;0;0;0;0;0;0;0;0;0;0;0;0;912;114;34;106;658;0;0;7;2;0;0;1;4;41;7;0;40;5;0;0;-38;0;1001905;384;969;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;79;1322
BU19420511;BU19420511;Bos van Bredius-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;95;3;132;False;51;37;7;0;0;7;311;51;0;49;9;0;0;-7;0;144001;251;1091;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;95;6;1;17;71;0;0;28;7;0;0;4;17;50;28;0;49;19;0;0;-41;0;144001;251;1091;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1323
BU19420512;BU19420512;Valkeveen;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;261;108;521;False;27;18;4;0;0;5;13;27;0;37;8;0;0;-18;0;508813;379;978;0;0;0;0;0;0;261;0;0;0;0;0;0;0;0;0;0;0;0;0;261;80;56;15;110;0;0;50;15;1;0;9;26;9;50;0;37;31;0;0;-18;0;508813;379;978;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;108;1324
BU19420513;BU19420513;Naardermeer;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;25;20;41;False;36;25;5;0;0;6;2;36;0;36;8;0;0;-8;0;42781;438;1063;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;2;2;19;0;0;30;5;1;0;8;16;0;30;0;36;21;0;0;-27;0;42781;438;1063;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1325
BU19420515;BU19420515;Bos van Bredius-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;46;0;46;False;62;43;10;0;0;10;49;62;0;52;10;0;0;0;0;58989;400;1282;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1;5;9;31;0;0;0;0;0;0;0;0;0;0;0;52;1;0;0;-53;0;58989;400;1282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1326
BU19420555;BU19420555;Bedrijvenpark Gooimeer-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;0;89;457;False;0;0;0;0;0;0;0;0;0;33;5;0;0;-38;0;335535;382;735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;34;1;0;16;50;857;101;0;33;59;0;0;9;0;335535;382;735;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;89;1327
BU19420565;BU19420565;Vierhoven;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;511;106;582;False;33;18;6;0;0;8;1068;33;0;29;9;0;0;-5;0;394975;355;679;0;0;0;0;0;0;511;0;0;0;0;0;0;0;0;0;0;0;0;0;511;93;52;88;278;0;0;11;4;0;0;2;6;165;11;0;29;7;0;0;-25;0;394975;355;679;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;106;1328
BU19420575;BU19420575;Naardermeerkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;183;78;210;False;39;23;7;0;0;8;563;39;0;32;9;0;0;-3;0;160429;374;765;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;183;26;4;67;86;0;0;7;1;0;0;1;4;25;7;0;32;5;0;0;-31;0;160429;374;765;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;78;1329
BU19420585;BU19420585;De Fortlanden;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;405;7;462;False;35;20;7;0;0;8;663;35;0;29;9;0;0;-3;0;310630;363;673;0;0;0;0;0;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;405;11;87;303;4;0;0;5;2;0;0;0;3;46;5;0;29;3;0;0;-28;0;310630;363;673;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1330
BU03769997;BU03769997;UITGESLOTEN;WK037699;UITGESLOTEN;GM0376;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1334
BU04069997;BU04069997;UITGESLOTEN;WK040699;UITGESLOTEN;GM0406;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1339
BU19429997;BU19429997;UITGESLOTEN;WK194299;UITGESLOTEN;GM1942;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1343
