BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04170327;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;371.030769;246;125.030769;0;0;0;11;2;30;11;49;1259;902050;147388;117;0;0;813926.4;0;256;0;0;0;0;5397
BU04170328;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;2375.52308;2199;176.523077;0;0;0;9;2;23;9;223;6640;5316496;1887825;284;0;0;4728400.58;0;2402;0;0;0;0;5398
BU04170329;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;380.276923;296;84.2769231;0;0;0;12;2;28;12;45;1594;1150854;259659;163;0;0;1080089.44;0;315;0;0;0;0;5399
BU04570001;WK045700;Weesp;Noord-Holland Zuid;Noord-Holland;;1519.8;1194;325.8;0;0;0;8;2;27;8;378;4209;3357151;1058387;251;0;0;2916887.74;0;1373;0;0;0;0;5610
BU04570002;WK045700;Weesp;Noord-Holland Zuid;Noord-Holland;;586.484615;513;73.4846154;0;0;0;8;2;21;8;536;1461;1110443;391985;268;0;0;956647.419;0;560;0;0;0;0;5611
BU04570101;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;750.023077;118;632.023077;0;0;0;6;1;33;6;88;1871;1540831;252575;135;0;0;1306174.68;0;169;0;0;0;0;5612
BU04570102;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;415.707692;368;47.7076923;0;0;0;7;1;22;7;327;945;745603;248783;263;0;0;633455.251;0;390;0;0;0;0;5613
BU04570103;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;333.415385;314;19.4153846;0;0;0;8;2;22;8;219;832;698814;237555;285;0;0;619532.239;0;331;0;0;0;0;5614
BU04570104;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;259.3;254;5.3;0;0;0;8;2;21;8;221;662;560293;203012;307;0;0;495702.285;0;295;0;0;0;0;5615
BU04570201;WK045702;Weesp;Noord-Holland Zuid;Noord-Holland;;1162.01538;1106;56.0153846;0;0;0;7;1;18;7;325;2175;1797547;663208;305;0;0;1498449.93;0;1132;0;0;0;0;5616
BU04570202;WK045702;Weesp;Noord-Holland Zuid;Noord-Holland;;553.353846;500;53.3538462;0;0;0;7;2;19;7;328;1078;956915;344264;319;0;0;816615.409;0;551;0;0;0;0;5617
BU04570301;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;459.5;424;35.5;0;0;0;6;2;19;6;157;873;688751;228974;262;0;0;565147.18;0;458;0;0;0;0;5618
BU04570302;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;1004.14615;930;74.1461538;0;0;0;6;2;20;6;281;2099;1854817;671182;320;0;0;1575869.84;0;1085;0;0;0;0;5619
BU04570303;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;1030.17692;904;126.176923;0;0;0;6;2;19;6;343;1853;1566106;493272;266;0;0;1290032.38;0;1004;0;0;0;0;5620
BU04570304;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;2695.4;75;2620.4;0;0;0;4;1;21;4;131;5845;4641070;1063336;182;0;0;4175583.87;0;408;0;0;0;0;5621
BU04570401;WK045704;Weesp;Noord-Holland Zuid;Noord-Holland;;756.723077;702;54.7230769;0;0;0;8;1;21;8;248;1646;1415872;490742;298;0;0;1226320.61;0;728;0;0;0;0;5622
BU04570402;WK045704;Weesp;Noord-Holland Zuid;Noord-Holland;;797.338462;797;0.338461538;0;0;0;7;1;18;7;230;1660;1339567;496925;299;0;0;1151969.19;0;801;0;0;0;0;5623
BU04570701;WK045707;Weesp;Noord-Holland Zuid;Noord-Holland;;165.461538;115;50.4615385;0;0;0;10;3;32;10;3;493;521409;63653;129;0;0;496213.109;0;144;0;0;0;0;5624
BU04570801;WK045708;Weesp;Noord-Holland Zuid;Noord-Holland;;220.430769;136;84.4307692;0;0;0;10;5;33;10;2;685;877418;168781;246;0;0;859660.924;0;245;0;0;0;0;5625
BU04570901;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;627.553846;510;117.553846;0;0;0;8;2;28;8;180;1228;1070722;168865;137;0;0;884290.25;0;550;0;0;0;0;5626
