BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04060818;WK040608;Huizen;Noord-Holland Zuid;Noord-Holland;;1582.82308;1366;216.823077;0;24;0;0;1;11;32;1235;3037;3972700;2103087;693;0;0;2997181.29;0;0;1446;0;0;0;5367
BU04060919;WK040609;Huizen;Noord-Holland Zuid;Noord-Holland;;1437.36923;1409;28.3692308;0;26;0;0;2;6;35;1189;2943;3626444;2059277;700;0;0;2734716.34;0;0;1469;0;0;0;5368
BU04061020;WK040610;Huizen;Noord-Holland Zuid;Noord-Holland;;778.253846;750;28.2538462;0;26;0;0;1;6;35;1013;1601;1953913;1105282;690;0;0;1494663;0;0;778;0;0;0;5369
BU04061021;WK040610;Huizen;Noord-Holland Zuid;Noord-Holland;;222.569231;221;1.56923077;0;29;0;0;2;6;39;873;518;619648;342931;663;0;0;440937.705;0;0;233;0;0;0;5370
BU04061123;WK040611;Huizen;Noord-Holland Zuid;Noord-Holland;;1492.73077;1478;14.7307692;0;28;0;0;1;6;37;1037;3211;3882239;2197692;685;0;0;2847234.52;0;0;1513;0;0;0;5371
BU04061124;WK040611;Huizen;Noord-Holland Zuid;Noord-Holland;;911.446154;821;90.4461538;0;23;0;0;1;9;31;1826;1687;2168622;1248292;740;0;0;1726318.86;0;0;879;0;0;0;5372
BU04061125;WK040611;Huizen;Noord-Holland Zuid;Noord-Holland;;622.346154;593;29.3461538;0;25;0;0;1;6;33;699;1201;1539470;870055;724;0;0;1163512.71;0;0;601;0;0;0;5373
BU04061226;WK040612;Huizen;Noord-Holland Zuid;Noord-Holland;;822.530769;801;21.5307692;0;31;0;0;2;6;40;884;1734;2069614;1073748;619;0;0;1466621.42;0;0;811;0;0;0;5374
BU04061231;WK040612;Huizen;Noord-Holland Zuid;Noord-Holland;;120;120;0;0;36;0;0;2;5;47;978;294;314194;159317;542;0;0;227491.289;0;0;120;0;0;0;5375
BU04170320;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;1735.95385;995;740.953846;0;29;0;0;3;21;43;1026;5821;6695830;3172431;545;0;0;5253699.01;0;0;1369;0;0;0;5390
BU04170321;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;174.6;5;169.6;0;26;0;0;1;46;52;15;1034;791627;221270;214;0;0;667537.867;0;0;11;0;0;0;5391
BU04170322;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;683.8;569;114.8;0;31;0;0;2;12;42;579;1758;2223687;1181184;672;0;0;1679532.83;0;0;621;0;0;0;5392
BU04170323;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;545.192308;512;33.1923077;0;41;0;0;2;6;56;309;1881;2375678;1386579;737;0;0;1824270.03;0;0;553;0;0;0;5393
BU04170324;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;183.223077;164;19.2230769;0;28;0;0;2;8;36;759;373;441519;228942;614;0;0;320934.792;0;0;169;0;0;0;5394
BU04170325;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;161.346154;154;7.34615385;0;53;0;0;3;3;71;143;659;945118;541635;822;0;0;704031.05;0;0;157;0;0;0;5395
BU04170326;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;164.961538;109;55.9615385;0;42;0;0;2;6;58;194;627;813816;425517;679;0;0;649308.685;0;0;116;0;0;0;5396
BU04170327;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;371.030769;246;125.030769;0;41;0;0;2;11;56;247;1259;1612992;858330;682;0;0;1242485.17;0;0;256;0;0;0;5397
BU04170328;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;2375.52308;2199;176.523077;0;31;0;0;2;8;43;1065;6640;8024641;4595970;692;0;0;5993623.2;0;0;2402;0;0;0;5398
BU04170329;WK041703;Laren;Noord-Holland Zuid;Noord-Holland;;380.276923;296;84.2769231;0;42;0;0;2;7;60;226;1594;1866351;975156;612;0;0;1464206.08;0;0;315;0;0;0;5399
BU04570001;WK045700;Weesp;Noord-Holland Zuid;Noord-Holland;;1519.8;1194;325.8;0;27;0;0;2;13;38;1794;4209;4669616;2370852;563;0;0;3763306.3;0;0;1373;0;0;0;5610
BU04570002;WK045700;Weesp;Noord-Holland Zuid;Noord-Holland;;586.484615;513;73.4846154;0;26;0;0;2;8;36;2411;1461;1574226;855768;586;0;0;1271933.44;0;0;560;0;0;0;5611
BU04570101;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;750.023077;118;632.023077;0;21;0;0;1;22;32;469;1871;2267919;979663;524;0;0;1850876.67;0;0;169;0;0;0;5612
BU04570102;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;415.707692;368;47.7076923;0;26;0;0;1;9;36;1681;945;1090210;593390;628;0;0;869780.999;0;0;390;0;0;0;5613
BU04570103;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;333.415385;314;19.4153846;0;30;0;0;2;8;41;1122;832;1006878;545619;656;0;0;768588.122;0;0;331;0;0;0;5614
BU04570104;WK045701;Weesp;Noord-Holland Zuid;Noord-Holland;;259.3;254;5.3;0;30;0;0;2;6;41;1134;662;754874;397593;601;0;0;571107.271;0;0;295;0;0;0;5615
