BU_CODE;WK_CODE;Gemeente;RES;Provincie;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten
BU16630009;WK166300;Het Hogeland;Groningen;Groningen;52;17;3336.85967;0;0;0;0;589.36592;3336.85967;186539.417;14243.0097;1925906.18
BU16630100;WK166301;Het Hogeland;Groningen;Groningen;252;26;0;12658.26;0;0;0;2485.40573;12658.26;0;60063.9718;587215.967
BU16630101;WK166301;Het Hogeland;Groningen;Groningen;755;110;0;35139.573;0;0;0;7330.08997;35139.573;0;177143.841;1828931.35
BU16630102;WK166301;Het Hogeland;Groningen;Groningen;105;5;6051.63735;0;0;0;0;1171.27395;6051.63735;338302.781;28305.7871;361607.833
BU16630103;WK166301;Het Hogeland;Groningen;Groningen;66;6;0;3576.7036;0;0;0;651.248644;3576.7036;0;15738.5089;243508.805
BU16630104;WK166301;Het Hogeland;Groningen;Groningen;50;3;0;3101.70327;0;0;0;486.83;3101.70327;0;11765.0583;111523.508
BU16630105;WK166301;Het Hogeland;Groningen;Groningen;88;9;4989.11204;0;0;0;0;985.837157;4989.11204;278904.762;23824.398;389631.001
BU16630106;WK166301;Het Hogeland;Groningen;Groningen;53;5;2931.49703;0;0;0;0;577.223559;2931.49703;163878.557;13949.5693;172129.311
BU16630109;WK166301;Het Hogeland;Groningen;Groningen;117;30;7240.11779;0;0;0;0;1313.05314;7240.11779;404742.029;31732.1176;2599362.37
BU16630200;WK166302;Het Hogeland;Groningen;Groningen;646;42;0;31697.2276;0;0;0;6295.42082;31697.2276;0;152139.336;1292578.38
BU16630201;WK166302;Het Hogeland;Groningen;Groningen;158;21;0;9459.83865;0;0;0;1536.67635;9459.83865;0;37136.345;522425.851
BU16630202;WK166302;Het Hogeland;Groningen;Groningen;92;6;5136.62945;0;0;0;0;1023.03954;5136.62945;287151.381;24723.4555;372507.102
BU16630203;WK166302;Het Hogeland;Groningen;Groningen;26;0;1503.90428;0;0;0;0;277.40736;1503.90428;84072.2883;6704.0112;182388.915
BU16630208;WK166302;Het Hogeland;Groningen;Groningen;34;9;2173.22385;0;0;0;0;384.10464;2173.22385;121489.049;9282.5288;558318.896
BU16630209;WK166302;Het Hogeland;Groningen;Groningen;57;7;3389.1114;0;0;0;0;629.462792;3389.1114;189460.429;15212.0175;1279246.71
BU16630300;WK166303;Het Hogeland;Groningen;Groningen;325;31;0;14813.8715;0;0;0;3079.80609;14813.8715;0;74428.6473;602664.768
BU16630301;WK166303;Het Hogeland;Groningen;Groningen;58;6;0;3582.93874;0;0;0;565.738548;3582.93874;0;13672.0149;162575.158
BU16630302;WK166303;Het Hogeland;Groningen;Groningen;161;5;0;8960.51046;0;0;0;1582.46967;8960.51046;0;38243.0171;329762.947
BU16630303;WK166303;Het Hogeland;Groningen;Groningen;51;5;0;3266.65943;0;0;0;498.738173;3266.65943;0;12052.8392;132774.028
BU16630304;WK166303;Het Hogeland;Groningen;Groningen;36;1;0;2230.15839;0;0;0;349.16;2230.15839;0;8438.03333;87599.2898
BU16630309;WK166303;Het Hogeland;Groningen;Groningen;50;9;3162.7102;0;0;0;0;566.337343;3162.7102;176803.994;13686.4858;2196921.12
BU16760000;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;1902;439;0;66129.1464;0;0;0;18519.5377;66129.1464;0;447555.493;2204272.5
BU16760001;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;818;125;26138.1738;0;0;0;0;8655.85928;26138.1738;1461194.11;209183.266;730160.453
BU16760002;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;2003;132;64469.81;0;0;0;0;21762.0755;64469.81;3604035.52;525916.825;2032415.63
BU16760003;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;82;57;3370.01271;0;0;0;0;899.180019;3370.01271;188392.761;21730.1838;680499.318
BU16760004;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;301;15;11646.441;0;0;0;0;3208.59513;11646.441;651067.33;77541.0491;647732.69
BU16760007;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;266;29;9234.55426;0;0;0;0;2859.80057;9234.55426;516236.384;69111.8472;1179372.65
BU16760008;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;20;3;1059.20181;0;0;0;0;220.51136;1059.20181;59212.2256;5329.02453;433741.168
BU16760009;WK167600;Schouwen-Duiveland;Zeeland;Zeeland;24;1;1352.54836;0;0;0;0;268.41728;1352.54836;75611.086;6486.75093;249076.834
BU16760100;WK167601;Schouwen-Duiveland;Zeeland;Zeeland;725;88;27818.8122;0;0;0;0;7893.10763;27818.8122;1555146.31;190750.101;923416.036
BU16760109;WK167601;Schouwen-Duiveland;Zeeland;Zeeland;48;961;2311.9353;0;0;0;0;506.6104;2311.9353;129243.392;12243.0847;1706467.6
BU16760200;WK167602;Schouwen-Duiveland;Zeeland;Zeeland;317;40;13513.5107;0;0;0;0;3481.98743;13513.5107;755441.541;84148.0296;486158.296
BU16760209;WK167602;Schouwen-Duiveland;Zeeland;Zeeland;70;4;3788.74234;0;0;0;0;774.594747;3788.74234;211800.872;18719.3731;609295.156
BU16760300;WK167603;Schouwen-Duiveland;Zeeland;Zeeland;379;21;16416.694;0;0;0;0;4165.36469;16416.694;917737.283;100662.98;481431.841
BU16760309;WK167603;Schouwen-Duiveland;Zeeland;Zeeland;81;7;4321.57371;0;0;0;0;901.472393;4321.57371;241587.576;21785.5828;597827.248
BU16760400;WK167604;Schouwen-Duiveland;Zeeland;Zeeland;159;15;6907.72065;0;0;0;0;1750.69648;6907.72065;386160.136;42308.4984;327067.547
BU16760401;WK167604;Schouwen-Duiveland;Zeeland;Zeeland;175;10;9001.8844;0;0;0;0;1946.553;9001.8844;503229.514;47041.6975;494608.371
BU16760409;WK167604;Schouwen-Duiveland;Zeeland;Zeeland;27;1;1412.09561;0;0;0;0;298.26768;1412.09561;78939.9367;7208.1356;251130.462
BU16760500;WK167605;Schouwen-Duiveland;Zeeland;Zeeland;1263;225;47778.4366;0;0;0;0;13780.6244;47778.4366;2670942.92;333031.756;2334784.22
BU16760501;WK167605;Schouwen-Duiveland;Zeeland;Zeeland;195;1076;9709.44361;0;0;0;0;2146.30288;9709.44361;542783.974;51868.9863;2918256.18
BU16760509;WK167605;Schouwen-Duiveland;Zeeland;Zeeland;105;29;5603.70566;0;0;0;0;1164.43201;5603.70566;313262.196;28140.4403;786149.681
BU16760600;WK167606;Schouwen-Duiveland;Zeeland;Zeeland;964;111;38707.6046;0;0;0;0;10542.8277;38707.6046;2163859.05;254785.003;1192153.19
BU16760609;WK167606;Schouwen-Duiveland;Zeeland;Zeeland;112;14;6047.00712;0;0;0;0;1237.76055;6047.00712;338043.938;29912.5466;1234360.35
BU16760700;WK167607;Schouwen-Duiveland;Zeeland;Zeeland;836;107;34216.495;0;0;0;0;9181.61677;34216.495;1912793.96;221889.072;1000561.06
BU16760701;WK167607;Schouwen-Duiveland;Zeeland;Zeeland;115;11;5161.0498;0;0;0;0;1254.34638;5161.0498;288516.545;30313.3709;147721.39
BU16760708;WK167607;Schouwen-Duiveland;Zeeland;Zeeland;26;9;1445.22004;0;0;0;0;289.06944;1445.22004;80791.6814;6985.8448;315742.007
BU16760709;WK167607;Schouwen-Duiveland;Zeeland;Zeeland;92;7;4913.56571;0;0;0;0;1010.97039;4913.56571;274681.519;24431.7843;876075.852
BU16760800;WK167608;Schouwen-Duiveland;Zeeland;Zeeland;218;18;9391.18523;0;0;0;0;2406.86888;9391.18523;524992.476;58165.9978;282962.392
BU16760809;WK167608;Schouwen-Duiveland;Zeeland;Zeeland;41;152;2252.44876;0;0;0;0;454.560677;2252.44876;125917.935;10985.2164;792913.278
BU16760900;WK167609;Schouwen-Duiveland;Zeeland;Zeeland;547;449;22958.2209;0;0;0;0;5935.28628;22958.2209;1283426.21;143436.085;1448699.9
BU16760909;WK167609;Schouwen-Duiveland;Zeeland;Zeeland;100;47;5078.82411;0;0;0;0;1096.76258;5078.82411;283919.908;26505.0958;831878.826
BU16761000;WK167610;Schouwen-Duiveland;Zeeland;Zeeland;259;23;10480.8998;0;0;0;0;2834.12837;10480.8998;585910.447;68491.4355;290548.62
BU16761009;WK167610;Schouwen-Duiveland;Zeeland;Zeeland;150;18;7718.72457;0;0;0;0;1637.72853;7718.72457;431497.433;39578.4396;1576130.52
BU16761100;WK167611;Schouwen-Duiveland;Zeeland;Zeeland;143;209;6090.17286;0;0;0;0;1543.74962;6090.17286;340457.019;37307.2824;484370.439
BU16960000;WK169600;Wijdemeren;Noord-Holland Zuid;Noord-Holland;714;87;29512.9174;0;0;0;0;7595.2024;29512.9174;1649851.34;183550.725;1315122.13
BU16960100;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;158;25;7569.97491;0;0;0;0;1719.15488;7569.97491;423181.928;41546.2429;328806.008
BU16960101;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;2674;365;95549.8744;0;0;0;0;28861.946;95549.8744;5341494.59;697497.028;2344614.31
BU16960102;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;75;11;3921.1593;0;0;0;0;816.537332;3921.1593;219203.336;19732.9855;165517.589
BU16960103;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;38;11;2125.08137;0;0;0;0;416.97488;2125.08137;118797.756;10076.8929;127736.929
BU16960200;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;120;4;5941.54886;0;0;0;0;1308.14655;5941.54886;332148.538;31613.5415;142310.775
BU16960201;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;491;80;19661.9219;0;0;0;0;5369.69442;19661.9219;1099154.24;129767.615;605850.874
BU16960202;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;56;5;2886.73719;0;0;0;0;629.518747;2886.73719;161376.362;15213.3697;81816.8314
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;1090;475;48396.2339;0;0;0;0;11491.7641;48396.2339;2705479.45;277717.632;2141628.97
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;2706;419;107203.696;0;0;0;0;29329.3096;107203.696;5992974.51;708791.648;3462858.7
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;65;4;3700.54747;0;0;0;0;727.420824;3700.54747;206870.542;17579.3366;105645.57
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;137;526;7157.38346;0;0;0;0;1466.47654;7157.38346;400116.957;35439.8496;563076.95
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;138;7;6877.99713;0;0;0;0;1492.69476;6877.99713;384498.511;36073.4568;187947.297
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;545;185;22966.7211;0;0;0;0;6082.2985;22966.7211;1283901.39;146988.88;818944.576
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;570;34;20405.0819;0;0;0;0;6144.81897;20405.0819;1140698.88;148499.792;529617.958
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;287;41;15664.0625;0;0;0;0;3195.34024;15664.0625;875663.161;77220.7225;790417.822
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;831;94;31121.6624;0;0;0;0;9090.96142;31121.6624;1739784.51;219698.234;938359.613
BU17000000;WK170000;Twenterand;Twente;Overijssel;1173;132;50179.7771;0;0;0;0;12555.3749;50179.7771;2805184.3;303421.559;2669867.14
BU17000001;WK170000;Twenterand;Twente;Overijssel;374;107;15524.0262;0;0;0;0;3884.10431;15524.0262;867834.754;93865.8542;1386899.66
BU17000002;WK170000;Twenterand;Twente;Overijssel;407;25;22533.704;0;0;0;0;4527.37927;22533.704;1259694.57;109411.666;1293453.29
BU17000003;WK170000;Twenterand;Twente;Overijssel;398;34;22621.9987;0;0;0;0;4413.68939;22621.9987;1264630.48;106664.16;1139769.46
BU17000004;WK170000;Twenterand;Twente;Overijssel;99;22;5752.62992;0;0;0;0;1098.52752;5752.62992;321587.462;26547.7484;369647.423
BU17000005;WK170000;Twenterand;Twente;Overijssel;339;18;18218.9509;0;0;0;0;3740.67604;18218.9509;1018488.28;90399.671;1160309
BU17000006;WK170000;Twenterand;Twente;Overijssel;1181;14;50706.7423;0;0;0;0;13057.3843;50706.7423;2834643.07;315553.454;1734715.01
BU17000007;WK170000;Twenterand;Twente;Overijssel;1253;7;48194.4035;0;0;0;0;13704.5745;48194.4035;2694196.59;331193.884;1620031.49
BU17000008;WK170000;Twenterand;Twente;Overijssel;8;21;482.236319;0;0;0;0;91.64968;482.236319;26958.3054;2214.86727;528704.593
BU17000105;WK170001;Twenterand;Twente;Overijssel;55;4;3252.6538;0;0;0;0;607.857469;3252.6538;181832.083;14689.8888;471458.851
BU17000106;WK170001;Twenterand;Twente;Overijssel;55;35;3108.24323;0;0;0;0;605.62944;3108.24323;173759.144;14636.0448;1098130.28
BU17000107;WK170001;Twenterand;Twente;Overijssel;196;5;10544.2066;0;0;0;0;2141.77114;10544.2066;589449.469;51759.4693;957889.178
BU17000108;WK170001;Twenterand;Twente;Overijssel;29;0;1637.4262;0;0;0;0;320.371775;1637.4262;91536.5223;7742.31791;312196.646
BU17000109;WK170001;Twenterand;Twente;Overijssel;37;6;2001.8836;0;0;0;0;402.1404;2001.8836;111910.669;9718.393;616525.731
BU17000200;WK170002;Twenterand;Twente;Overijssel;776;25;35957.3347;0;0;0;0;8372.50108;35957.3347;2010111.58;202335.443;1484300.05
BU17000201;WK170002;Twenterand;Twente;Overijssel;888;46;38893.86;0;0;0;0;9723.37371;38893.86;2174271.23;234981.531;1560562.08
BU17000202;WK170002;Twenterand;Twente;Overijssel;78;18;4574.89847;0;0;0;0;860.935212;4574.89847;255749.111;20805.9343;517527.697
BU17000208;WK170002;Twenterand;Twente;Overijssel;138;22;7940.77299;0;0;0;0;1523.13027;7940.77299;443910.536;36808.9815;1087832.51
BU17000209;WK170002;Twenterand;Twente;Overijssel;46;7;2751.66716;0;0;0;0;511.356303;2751.66716;153825.584;12357.7773;411818.383
BU17000300;WK170003;Twenterand;Twente;Overijssel;756;96;36878.8534;0;0;0;0;8167.5493;36878.8534;2061626.95;197382.441;2148258.25
BU17000301;WK170003;Twenterand;Twente;Overijssel;201;24;9703.85852;0;0;0;0;2221.1292;9703.85852;542471.752;53677.2889;307534.42
BU17000302;WK170003;Twenterand;Twente;Overijssel;670;9;29740.9169;0;0;0;0;7274.53113;29740.9169;1662597.13;175801.169;1022904.63
BU17000307;WK170003;Twenterand;Twente;Overijssel;174;34;9817.45078;0;0;0;0;1899.93032;9817.45078;548821.865;45914.9827;1485399.09
BU17000308;WK170003;Twenterand;Twente;Overijssel;366;73;19228.7874;0;0;0;0;3932.25095;19228.7874;1074940.86;95029.398;2455874.18
BU17000309;WK170003;Twenterand;Twente;Overijssel;145;71;7704.64743;0;0;0;0;1553.72072;7704.64743;430710.483;37548.2507;1339829.21
BU17000400;WK170004;Twenterand;Twente;Overijssel;1086;124;46964.7273;0;0;0;0;11615.6363;46964.7273;2625454.39;280711.211;2354325.09
BU17000401;WK170004;Twenterand;Twente;Overijssel;75;3;4352.11748;0;0;0;0;821.702776;4352.11748;243295.055;19857.8171;497236.634
BU17000402;WK170004;Twenterand;Twente;Overijssel;128;9;7311.18595;0;0;0;0;1423.91932;7311.18595;408714.93;34411.3835;431604.69
BU17000403;WK170004;Twenterand;Twente;Overijssel;1292;137;55023.9923;0;0;0;0;14136.1131;55023.9923;3075988.95;341622.732;2250120.85
BU17000404;WK170004;Twenterand;Twente;Overijssel;630;18;28615.3637;0;0;0;0;6941.47216;28615.3637;1599675.68;167752.244;1084885.32
BU17000405;WK170004;Twenterand;Twente;Overijssel;449;4;20291.4728;0;0;0;0;4876.53715;20291.4728;1134347.82;117849.648;980864.073
BU17000406;WK170004;Twenterand;Twente;Overijssel;48;40;2531.28569;0;0;0;0;521.504143;2531.28569;141505.668;12603.0168;738534.979
BU17000409;WK170004;Twenterand;Twente;Overijssel;114;18;5528.26926;0;0;0;0;1270.0256;5528.26926;309045.098;30692.2853;1162969.2
BU17080001;WK170800;Steenwijkerland;West Overijssel;Overijssel;577;169;0;21198.1783;0;0;0;5242.49191;21198.1783;0;126693.555;1310873.76
BU17080002;WK170800;Steenwijkerland;West Overijssel;Overijssel;1489;69;51169.491;0;0;0;0;15739.9374;51169.491;2860511.97;380381.821;543044.915
BU17080003;WK170800;Steenwijkerland;West Overijssel;Overijssel;340;27;10775.2377;0;0;0;0;3534.25438;10775.2377;602364.725;85411.1475;562320.116
BU17080004;WK170800;Steenwijkerland;West Overijssel;Overijssel;567;58;23893.7362;0;0;0;0;5853.63113;23893.7362;1335724.03;141462.752;1068591.55
BU17080005;WK170800;Steenwijkerland;West Overijssel;Overijssel;838;100;33574.0459;0;0;0;0;9130.65237;33574.0459;1876879.33;220657.432;1323046.63
BU17080006;WK170800;Steenwijkerland;West Overijssel;Overijssel;759;17;23783.4813;0;0;0;0;7834.38026;23783.4813;1329560.48;189330.856;928920.729
BU17080007;WK170800;Steenwijkerland;West Overijssel;Overijssel;17;38;889.322527;0;0;0;0;185.69816;889.322527;49715.5176;4487.70553;264926.397
BU17080008;WK170800;Steenwijkerland;West Overijssel;Overijssel;465;25;18127.6076;0;0;0;0;5105.456;18127.6076;1013381.95;123381.853;935758.943
BU17080009;WK170800;Steenwijkerland;West Overijssel;Overijssel;1346;111;49874.9273;0;0;0;0;14988.2875;49874.9273;2788142.38;362216.948;1850968.6
BU17080010;WK170800;Steenwijkerland;West Overijssel;Overijssel;2;18;84.197976;0;0;0;0;21.9808;84.197976;4706.89298;531.202667;261652.859
BU17080011;WK170800;Steenwijkerland;West Overijssel;Overijssel;637;9;28041.1238;0;0;0;0;7059.13546;28041.1238;1567574.13;170595.774;1009776.35
BU17080012;WK170800;Steenwijkerland;West Overijssel;Overijssel;841;77;32336.5499;0;0;0;0;9326.05426;32336.5499;1807699.98;225379.645;1357952.2
BU17080014;WK170800;Steenwijkerland;West Overijssel;Overijssel;36;55;1944.89365;0;0;0;0;398.59408;1944.89365;108724.778;9632.69027;777777.339
BU17080028;WK170800;Steenwijkerland;West Overijssel;Overijssel;11;4;562.983001;0;0;0;0;126.169651;562.983001;31472.2617;3049.0999;39933.8238
BU17080029;WK170800;Steenwijkerland;West Overijssel;Overijssel;403;12;13672.8474;0;0;0;0;4338.62021;13672.8474;764348.889;104849.988;633297.445
BU17080030;WK170800;Steenwijkerland;West Overijssel;Overijssel;12;2;730.260567;0;0;0;0;135.414295;730.260567;40823.5269;3272.51212;61362.0609
BU17080200;WK170802;Steenwijkerland;West Overijssel;Overijssel;1092;63;50467.0318;0;0;0;0;11874.0372;50467.0318;2821242.61;286955.899;1805456.93
BU17080201;WK170802;Steenwijkerland;West Overijssel;Overijssel;28;11;1467.0879;0;0;0;0;305.31944;1467.0879;82014.1537;7378.55313;149427.75
BU17080209;WK170802;Steenwijkerland;West Overijssel;Overijssel;24;7;1436.87914;0;0;0;0;267.810285;1436.87914;80325.4027;6472.0819;182055.969
BU17080300;WK170803;Steenwijkerland;West Overijssel;Overijssel;143;15;7800.87448;0;0;0;0;1557.48247;7800.87448;436089.834;37639.1598;357896.369
BU17080309;WK170803;Steenwijkerland;West Overijssel;Overijssel;23;3;1258.34061;0;0;0;0;247.428997;1258.34061;70344.6195;5979.53409;160541.24
BU17080400;WK170804;Steenwijkerland;West Overijssel;Overijssel;345;32;0;15339.558;0;0;0;3387.62864;15339.558;0;81867.6922;426305.717
BU17080408;WK170804;Steenwijkerland;West Overijssel;Overijssel;20;5;1216.33975;0;0;0;0;221.13056;1216.33975;67996.6586;5343.98853;92542.5662
BU17080409;WK170804;Steenwijkerland;West Overijssel;Overijssel;26;4;1602.35085;0;0;0;0;288.34176;1602.35085;89575.7156;6968.2592;112925.057
BU17080500;WK170805;Steenwijkerland;West Overijssel;Overijssel;50;12;2427.47597;0;0;0;0;552.138664;2427.47597;135702.426;13343.351;61305.4979
BU17080501;WK170805;Steenwijkerland;West Overijssel;Overijssel;74;6;4377.75523;0;0;0;0;818.485333;4377.75523;244728.274;19780.0622;243038.428
BU17080509;WK170805;Steenwijkerland;West Overijssel;Overijssel;11;2;657.404115;0;0;0;0;122.21312;657.404115;36750.6556;2953.48373;60075.2375
BU17080600;WK170806;Steenwijkerland;West Overijssel;Overijssel;144;27;6450.05427;0;0;0;0;1588.85694;6450.05427;360575.356;38397.376;235498.407
